YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 11 11 06  10 12.0 14.3  1.67  5.56  4.49 999 1013.0   3.2   9.4  -0.2 99.0
1999 11 11 07  14 10.8 13.5  1.57  6.25  4.45 999 1014.3   3.2   9.4  -0.8 99.0
1999 11 11 08  11 11.7 14.3  1.63  6.25  4.68 999 1015.1   3.1   9.4  -1.2 99.0
1999 11 11 09   8 12.0 14.7  1.64  5.88  4.75 999 1016.4   3.3   9.4  -1.1 99.0
1999 11 11 10   4  9.8 12.9  1.67  7.14  4.73 999 1017.9   2.8   9.4  -1.5 99.0
1999 11 11 11   8 10.8 13.2  1.67  7.14  4.83 999 1019.4   2.4   9.4  -3.3 99.0
1999 11 11 12 360 11.5 13.7  1.68  7.14  5.01 999 1020.9   1.5   9.4  -4.8 99.0
1999 11 11 13 358 11.9 14.3  1.76  6.67  4.76 999 1022.7   0.7   9.4  -6.3 99.0
1999 11 11 14 352 10.8 13.1  1.71  6.67  4.87 999 1024.1   0.3   9.3  -6.9 99.0
1999 11 11 15 345 10.8 13.2  1.42  6.25  4.62 999 1025.1   0.7   9.4  -7.9 99.0
1999 11 11 16 348 10.2 12.7  1.33  7.14  4.63 999 1025.4   1.2   9.4  -8.4 99.0
1999 11 11 17 354  9.6 12.0  1.38  5.88  4.66 999 1025.2   1.6   9.4  -9.4 99.0
1999 11 11 18 353  8.4 10.4  1.31  6.25  4.80 999 1025.2   2.1   9.4  -8.9 99.0
1999 11 11 19 347  7.7 10.1  1.13  6.67  4.66 999 1025.6   2.7   9.4 -11.7 99.0
1999 11 11 20  11  6.5  8.7  1.05  7.14  4.58 999 1026.6   2.9   9.4 -10.2 99.0
1999 11 11 21 322  7.3  9.9  0.90  7.14  4.75 999 1027.3   3.5   9.4  -9.9 99.0
1999 11 11 22 340  8.7 10.8  0.87  6.67  4.51 999 1028.3   3.2   9.4 -10.9 99.0
1999 11 11 23 342  8.1 10.0  0.76  5.88  4.25 999 1029.2   3.2   9.1  -8.6 99.0
1999 11 12 00 339  8.1 10.3  0.79  7.14  4.32 999 1029.9   2.7   9.1  -9.1 99.0
1999 11 12 01 329  8.4  9.8  0.76  7.14  4.10 999 1030.3   2.0   9.0  -9.6 99.0
1999 11 12 02 339  9.3 10.8  0.79  7.14  4.21 999 1030.9   1.6   9.0  -8.3 99.0
1999 11 12 03 337  7.5  9.0  0.79  7.14  4.33 999 1031.4   1.0   9.0  -9.8 99.0
1999 11 12 04 348  6.4  8.2  0.68  6.67  4.17 999 1031.9   0.8   9.0 -11.2 99.0
1999 11 12 05 360  5.8  7.2  0.69  6.67  4.24 999 1031.9   0.3   9.0 -11.4 99.0
1999 11 12 06  10  4.7  6.1  0.74  6.67  4.33 999 1031.5   0.0   9.0 -10.6 99.0
1999 11 12 07 356  4.3  5.6  0.74  6.25  4.43 999 1031.5  -0.3   9.0  -9.8 99.0
1999 11 12 08  10  2.7  4.3  0.70  5.88  4.62 999 1031.4  -0.4   9.0 -11.0 99.0
1999 11 12 09  42  3.6  5.4  0.61  5.88  4.74 999 1031.3  -0.3   8.9 -10.7 99.0
1999 11 12 10  14  3.0  4.3  0.60  6.25  4.86 999 1031.3   0.0   8.9 -10.0 99.0
1999 11 12 11  52  1.1  2.4  0.52  6.25  4.77 999 1031.5   0.1   8.9 -12.7 99.0
1999 11 12 12  60  2.2  3.6  0.52  9.09  5.11 999 1031.5   0.3   8.9 -13.3 99.0
1999 11 12 13  55  1.8  4.2  0.50  8.33  4.78 999 1032.0   0.4   8.7 -12.0 99.0
1999 11 12 14  87  1.3  2.9  0.46  8.33  4.87 999 1032.1   0.8   9.0  -9.8 99.0
1999 11 12 15 159  2.0  3.6  0.45  8.33  4.63 999 1031.5   1.6   9.0  -9.1 99.0
1999 11 12 16 169  4.3  6.8  0.41  7.69  4.90 999 1030.5   2.4   9.4  -6.1 99.0
1999 11 12 17 184  6.2  8.1  0.41  6.67  5.10 999 1029.0   3.5   9.4  -4.9 99.0
1999 11 12 18 195  7.7 10.1  0.53  7.14  3.85 999 1027.4   4.2   9.5  -3.0 99.0
1999 11 12 19 196  8.4 11.0  0.70  3.45  3.54 999 1025.9   4.7   9.5  -3.0 99.0
1999 11 12 20 190  8.5 10.8  0.85  4.00  3.69 999 1025.2   5.2   9.5  -2.2 99.0
1999 11 12 21 201 10.4 12.2  1.05  4.00  3.88 999 1024.2   5.5   9.5  -1.7 99.0
1999 11 12 22 193  9.7 12.7  1.10  4.35  3.93 999 1023.7   5.9   9.4  -1.1 99.0
1999 11 12 23 191  9.3 11.9  1.20  4.76  4.20 999 1023.1   6.4   9.1  -1.4 99.0
1999 11 13 00 196  9.5 12.1  1.18  5.00  4.18 999 1022.7   6.7   8.3  -0.6 99.0
1999 11 13 01 191  9.1 11.0  1.30  4.76  4.29 999 1022.0   7.1   7.9   0.3 99.0
1999 11 13 02 198 10.7 12.5  1.36  5.26  4.30 999 1021.7   7.1   8.6  -0.3 99.0
1999 11 13 03 197 11.3 13.3  1.49  5.26  4.28 999 1020.6   7.2   8.9   1.1 99.0
1999 11 13 04 202 10.7 13.6  1.53  5.56  4.45 999 1019.8   7.0   9.0   2.5 99.0
1999 11 13 05 218 11.6 13.7  1.57  5.88  4.55 999 1019.2   6.7   9.0   3.9 99.0
1999 11 13 06 224  9.1 11.1  1.59  5.88  4.74 999 1018.9   5.9   8.9   4.0 99.0
1999 11 13 07 212  8.6 11.1  1.39  6.25  4.66 999 1018.0   6.2   8.7   4.2 99.0
1999 11 13 08 224  8.4 10.9  1.49  5.88  4.75 999 1017.3   7.1   8.7   4.5 99.0
1999 11 13 09 291  2.3  3.4  1.39  5.88  4.86 999 1017.2   4.8   8.2   3.5 99.0
1999 11 13 10 295  1.6  2.2  1.21  5.88  4.97 999 1016.7   4.7   8.1   3.5 99.0
1999 11 13 11 306  1.3  1.9  1.14  5.56  4.83 999 1016.6   4.3   8.0   3.0 99.0
1999 11 13 12 314  3.3  4.0  1.10  5.56  4.89 999 1017.2   4.7   7.9   3.2 99.0
1999 11 13 13 271  2.8  4.2  0.89  5.56  4.71 999 1017.4   4.7   7.9   3.0 99.0
1999 11 13 14 313  3.0  3.9  0.92  5.88  4.69 999 1017.3   4.4   8.0   2.4 99.0
1999 11 13 15 333  4.0  4.8  0.94  5.88  4.90 999 1017.4   4.8   8.2   2.5 99.0
1999 11 13 16 348  4.9  5.8  0.84  5.56  4.88 999 1017.4   4.5   8.2   2.6 99.0
1999 11 13 17 343  2.8  3.8  0.73  5.26  4.78 999 1016.6   4.2   8.2   2.7 99.0
1999 11 13 18   3  3.2  4.2  0.71  5.56  4.92 999 1016.2   4.7   8.3   2.8 99.0
1999 11 13 19   2  2.4  3.1  0.65  5.26  4.84 999 1015.8   5.3   8.3   3.1 99.0
1999 11 13 20   7  3.7  4.5  0.60  5.26  4.81 999 1016.5   6.3   8.3   3.6 99.0
1999 11 13 21  26  4.0  4.5  0.65  5.88  5.07 999 1016.6   6.7   8.3   3.2 99.0
1999 11 13 22  41  2.9  3.6  0.57  5.88  5.03 999 1017.2   6.7   8.3   3.5 99.0
1999 11 13 23  40  3.0  3.6  0.58  5.88  5.12 999 1017.4   7.0   8.3   3.4 99.0
1999 11 14 00  45  2.7  3.4  0.61  5.56  5.36 999 1017.4   7.1   8.3   3.1 99.0
1999 11 14 01  23  2.2  2.9  0.64  6.25  5.43 999 1017.4   6.8   8.3   3.1 99.0
1999 11 14 02  30  1.8  2.4  0.64  6.25  5.42 999 1017.4   6.4   8.3   3.9 99.0
1999 11 14 03  18  2.2  2.7  0.64  6.25  5.46 999 1017.2   6.3   8.6   3.8 99.0
1999 11 14 04  16  1.6  2.1  0.68  6.25  5.46 999 1016.3   5.9   8.6   3.4 99.0
1999 11 14 05  56  1.0  1.4  0.59  6.25  5.24 999 1015.7   5.9   8.6   3.5 99.0
1999 11 14 06  86  1.7  2.7  0.59  5.88  5.32 999 1014.8   5.9   8.6   3.9 99.0
1999 11 14 07  93  2.2  2.7  0.64  5.88  5.35 999 1014.3   6.6   8.6   4.4 99.0
1999 11 14 08 180  4.3  5.1  0.61  6.25  5.24 999 1013.3   7.8   8.6   4.5 99.0
1999 11 14 09 178  6.0  7.2  0.67  5.88  5.29 999 1012.5   7.9   8.6   4.7 99.0
1999 11 14 10 175  6.5  7.7  0.64  5.88  4.31 999 1011.4   8.2   8.6   4.8 99.0
1999 11 14 11 176  7.2  8.3  0.71  5.88  4.04 999 1010.9   8.6   8.6   5.5 99.0
1999 11 14 12 173  8.1  9.2  0.78  5.88  3.90 999 1009.8   8.7   8.5   5.6 99.0
1999 11 14 13 168 10.2 12.2  0.97  3.85  3.92 999 1008.5   8.9   8.3   5.9 99.0
1999 11 14 14 168  9.7 11.1  1.10  4.35  4.03 999 1008.0   9.0   8.3   4.9 99.0
1999 11 14 15 168 11.9 14.3  1.39  4.35  4.28 999 1005.6   9.3   8.3   6.2 99.0
1999 11 14 16 169 11.4 13.9  1.61  5.26  4.55 999 1004.2   9.5   8.3   6.7 99.0
1999 11 14 17 173 11.3 14.2  1.85  5.56  4.80 999 1002.5   9.5   8.3   6.9 99.0
1999 11 14 18 172 10.5 13.2  2.05  6.25  5.05 999 1001.4   9.7   8.6   7.3 99.0
1999 11 14 19 170 11.7 13.9  2.16  6.25  5.16 999  999.5   9.7   8.7   7.5 99.0
1999 11 14 20 174 11.7 14.6  2.22  6.67  5.24 999  997.8  10.0   8.7   7.7 99.0
1999 11 14 21 183 10.9 12.7  2.52  6.67  5.51 999  997.0  10.2   8.9   8.1 99.0
1999 11 14 22 188  8.8 10.6  2.47  6.67  5.68 999  996.6  10.2   9.0   8.9 99.0
1999 11 14 23 206  6.3  7.5  2.18  7.69  5.62 999  996.2   9.8   8.9   8.9 99.0
1999 11 15 00 226  4.8  5.6  1.94  7.14  5.63 999  995.8   9.4   8.9   8.5 99.0
1999 11 15 01 243  4.6  5.3  1.71  6.67  5.59 999  995.5   9.1   8.7   8.2 99.0
1999 11 15 02 285  7.0  9.2  1.61  6.67  5.99 999  995.3   8.7   8.6   6.7 99.0
1999 11 15 03 293  8.2  9.9  1.68 12.50  6.62 999  995.7   7.9   8.3   4.8 99.0
1999 11 15 04 292  7.0  8.7  1.65 12.50  6.80 999  996.3   7.1   8.3   3.2 99.0
1999 11 15 05 291  6.9  8.4  1.55 12.50  7.43 999  996.3   6.7   8.6   2.4 99.0
1999 11 15 06 296  6.8  8.2  1.52 12.50  7.94 999  995.9   5.9   8.6   1.8 99.0
1999 11 15 07 279  7.6  9.2  1.39 12.50  8.07 999  995.8   5.5   8.6   0.9 99.0
1999 11 15 08 283  6.4  7.9  1.37 12.50  8.37 999  995.5   4.8   8.6   0.4 99.0
1999 11 15 09 275  6.0  7.3  1.26 12.50  8.16 999  995.5   4.4   8.6  -1.1 99.0
1999 11 15 10 277  7.5  9.2  1.27 12.50  7.95 999  995.5   4.0   8.6   0.2 99.0
1999 11 15 11 267  6.7  8.3  1.07 12.50  7.77 999  995.7   3.9   8.6  -0.8 99.0
1999 11 15 12 268  6.7  8.3  1.32 12.50  8.50 999  996.0   4.0   8.6  -1.0 99.0
1999 11 15 13 269  7.3  9.1  1.24 12.50  7.67 999  995.7   3.8   8.6  -1.1 99.0
1999 11 15 14 274  7.5  9.8  1.45 12.50  8.18 999  995.4   4.7   8.6  -0.8 99.0
1999 11 15 15 289  9.3 12.8  1.34 12.50  7.98 999  994.5   5.6   8.6  -1.5 99.0
1999 11 15 16 297  8.2 11.8  1.37 12.50  6.48 999  993.9   5.9   8.7  -2.2 99.0
1999 11 15 17 285 10.4 13.1  1.03 12.50  5.28 999  993.0   6.3   8.7  -1.4 99.0
1999 11 15 18 298 11.8 14.8  1.21 12.50  4.77 999  992.9   5.9   8.7  -2.6 99.0
1999 11 15 19 294 11.1 14.2  1.13 12.50  4.94 999  992.7   5.7   8.7  -3.3 99.0
1999 11 15 20 289  9.8 12.4  0.93 11.11  4.31 999  993.0   5.5   8.7  -3.5 99.0
1999 11 15 21 287 11.5 14.4  0.84 11.11  3.87 999  993.0   5.2   8.6  -3.8 99.0
1999 11 15 22 291 10.4 13.4  0.82 12.50  4.30 999  993.0   4.6   8.6  -4.7 99.0
1999 11 15 23 288  7.1  9.2  0.79 11.11  5.70 999  993.5   4.1   8.6  -4.8 99.0
1999 11 16 00 288 11.3 14.1  0.91 12.50  4.88 999  992.9   3.9   8.6  -5.0 99.0
1999 11 16 01 281  8.6 10.4  0.88 11.11  4.96 999  993.0   3.2   8.6  -4.8 99.0
1999 11 16 02 274  7.7 10.0  0.82 11.11  5.25 999  992.3   3.2   8.6  -3.3 99.0
1999 11 16 03 269  9.2 10.9  0.76 11.11  4.90 999  991.6   2.9   8.3  -4.6 99.0
1999 11 16 04 274  8.1  9.5  0.75 11.11  4.66 999  991.4   2.5   8.3  -4.0 99.0
1999 11 16 05 269  8.4 10.0  0.71 11.11  4.03 999  991.0   2.5   8.2  -3.9 99.0
1999 11 16 06 270  8.0  9.9  0.69 11.11  3.94 999  990.9   2.5   8.2  -4.6 99.0
1999 11 16 07 272  7.7  9.9  0.64 11.11  3.99 999  990.7   2.1   8.2  -4.6 99.0
1999 11 16 08 272  8.4  9.5  0.61 11.11  3.95 999  990.1   2.1   8.2  -4.2 99.0
1999 11 16 09 276  9.4 11.3  0.55 11.11  3.64 999  989.8   2.0   8.2  -4.5 99.0
1999 11 16 10 274  9.5 11.3  0.59  3.33  3.49 999  989.7   2.1   7.9  -4.1 99.0
1999 11 16 11 271  9.7 11.6  0.67  3.13  3.36 999  989.4   2.0   8.0  -4.1 99.0
1999 11 16 12 275 10.5 12.7  0.66  3.03  3.49 999  989.5   1.9   7.9  -4.1 99.0
1999 11 16 13 270 11.0 13.2  0.77  3.33  3.46 999  989.6   1.9   7.9  -4.0 99.0
1999 11 16 14 263  9.8 12.0  0.77  3.23  3.57 999  989.6   1.9   7.9  -4.6 99.0
1999 11 16 15 269  9.7 11.8  0.74 11.11  3.76 999  989.4   2.0   7.8  -3.8 99.0
1999 11 16 16 284  9.3 11.2  0.70  3.33  3.54 999  989.1   2.4   7.9  -4.5 99.0
1999 11 16 17 295  8.4 11.5  0.60 10.00  3.87 999  988.9   2.7   7.9  -5.9 99.0
1999 11 16 18 296  8.9 11.2  0.56 12.50  3.81 999  988.6   3.3   7.9  -5.2 99.0
1999 11 16 19 286  9.5 13.1  0.55 11.11  3.47 999  988.7   3.2   7.9  -4.8 99.0
1999 11 16 20 313  8.0 10.8  0.59  2.78  3.40 999  989.7   2.7   7.9  -3.5 99.0
1999 11 16 21 290  9.7 13.2  0.58 11.11  3.50 999  990.1   3.2   7.9  -4.6 99.0
1999 11 16 22 300  8.7 11.4  0.55  3.03  3.39 999  990.9   2.7   7.9  -5.7 99.0
1999 11 16 23 293  8.6 10.8  0.49 11.11  3.47 999  991.7   2.4   7.9  -5.4 99.0
1999 11 17 00 291  7.9 10.2  0.43 11.11  3.66 999  992.3   2.1   7.9  -6.0 99.0
1999 11 17 01 286  6.1  8.5  0.42 11.11  3.88 999  993.2   1.7   7.8  -6.2 99.0
1999 11 17 02 285  6.5  8.7  0.43 11.11  3.45 999  994.0   1.6   7.8  -6.4 99.0
1999 11 17 03 283  6.9  8.8  0.43 11.11  3.59 999  994.5   1.6   7.8  -6.2 99.0
1999 11 17 04 289  7.4  9.0  0.53 10.00  3.56 999  994.9   1.3   7.8  -5.7 99.0
1999 11 17 05 297  8.7 12.1  0.46 11.11  3.57 999  995.6   1.5   8.1  -5.4 99.0
1999 11 17 06 293  9.2 12.1  0.52  3.03  3.31 999  996.1   1.6   8.2  -6.0 99.0
1999 11 17 07 301  9.7 12.6  0.48 11.11  3.82 999  996.9   1.3   8.2  -5.8 99.0
1999 11 17 08 290  7.1  9.8  0.45 11.11  3.49 999  997.9   0.9   8.2  -7.2 99.0
1999 11 17 09 298  9.0 10.7  0.43 11.11  3.88 999  998.8   0.9   8.2  -6.7 99.0
1999 11 17 10 290  9.5 11.6  0.40 16.67  3.41 999  999.5   0.7   8.2  -6.1 99.0
1999 11 17 11 291  9.1 11.2  0.53 16.67  3.96 999 1000.9   0.5   8.2  -6.5 99.0
1999 11 17 12 281  7.2  9.5  0.56 16.67  4.18 999 1002.4   0.1   8.2  -6.7 99.0
1999 11 17 13 297  9.2 13.0  0.62 16.67  3.79 999 1003.2   0.5   8.2  -6.0 99.0
1999 11 17 14 294  9.6 11.8  0.83 16.67  3.95 999 1004.7   0.9   8.0  -6.1 99.0
1999 11 17 15 315 12.8 16.8  1.02 16.67  4.11 999 1005.4   1.3   8.2  -8.9 99.0
1999 11 17 16 314 12.9 15.8  1.20 16.67  4.18 999 1006.7   1.9   8.2  -8.8 99.0
1999 11 17 17 313 11.6 15.6  1.00 16.67  4.26 999 1007.7   2.3   8.2  -8.2 99.0
1999 11 17 18 322  9.5 12.2  1.01 16.67  4.56 999 1008.7   2.8   8.2  -8.5 99.0
1999 11 17 19 312 11.1 14.5  1.05 14.29  4.27 999 1009.4   3.2   8.2  -8.5 99.0
1999 11 17 20 311 10.2 12.9  0.97 14.29  4.42 999 1011.0   2.8   8.2  -9.0 99.0
1999 11 17 21 321  8.7 10.8  0.88 14.29  4.61 999 1011.9   2.7   7.9  -9.0 99.0
1999 11 17 22 296  8.1 10.1  0.97 14.29  4.63 999 1013.4   2.0   7.9  -9.2 99.0
1999 11 17 23 298  8.1  9.8  0.85 14.29  6.06 999 1014.3   1.7   7.9  -7.9 99.0
1999 11 18 00 269  7.1  9.2  0.83 14.29  9.21 999 1015.0   2.0   7.9  -7.9 99.0
1999 11 18 01 271  8.2 10.1  0.89 14.29  6.49 999 1015.8   2.0   7.8  -6.3 99.0
1999 11 18 02 274  8.1 10.5  0.94 14.29  6.04 999 1016.7   2.0   7.9  -6.7 99.0
1999 11 18 03 271  6.7  8.8  0.89 14.29  5.98 999 1017.9   1.7   7.9  -6.3 99.0
1999 11 18 04 251  7.9  9.3  0.82 14.29  5.17 999 1018.1   2.1   7.8  -6.0 99.0
1999 11 18 05 249  8.4 10.1  0.88 14.29  5.15 999 1018.3   2.1   7.4  -5.7 99.0
1999 11 18 06 260  9.9 11.9  0.91 14.29  4.44 999 1018.3   2.4   7.4  -5.5 99.0
1999 11 18 07 268  8.3  9.7  0.75 14.29  4.26 999 1018.9   2.1   7.5  -6.5 99.0
1999 11 18 08 261  8.1  9.3  0.59 14.29  4.20 999 1018.9   1.6   7.8  -5.8 99.0
1999 11 18 09 254  8.6 10.5  0.68 14.29  3.83 999 1019.0   1.8   7.8  -4.6 99.0
1999 11 18 10 248  7.9  8.9  0.84  4.35  3.92 999 1019.3   1.6   7.8  -3.5 99.0
1999 11 18 11 241  9.0 10.5  0.85 14.29  4.07 999 1019.7   1.8   7.8  -2.7 99.0
1999 11 18 12 249  9.3 11.0  0.90 12.50  4.01 999 1020.5   2.1   7.8  -3.4 99.0
1999 11 18 13 246  8.8 10.6  1.00 14.29  4.34 999 1021.1   2.0   7.5  -2.9 99.0
1999 11 18 14 243  8.9 10.3  1.09 12.50  4.56 999 1021.9   2.5   7.5  -2.5 99.0
1999 11 18 15 241  9.3 11.1  1.03 14.29  4.53 999 1022.1   2.8   7.5  -2.5 99.0
1999 11 18 16 242  8.4 10.1  1.12  4.76  4.52 999 1022.2   3.2   7.5  -2.6 99.0
1999 11 18 17 239  7.8  9.7  1.15  5.00  4.73 999 1022.1   3.5   7.5  -2.9 99.0
1999 11 18 18 237  7.5  9.6  1.15 14.29  4.79 999 1022.1   3.9   7.5  -2.6 99.0
1999 11 18 19 249  7.4  8.5  0.94 14.29  4.50 999 1022.0   4.6   7.5  -2.4 99.0
1999 11 18 20 252  7.0  8.7  0.77 14.29  4.46 999 1022.5   5.6   7.9  -1.2 99.0
1999 11 18 21 232  5.8  6.7  0.75 14.29  4.60 999 1022.8   5.9   7.9  -2.0 99.0
1999 11 18 22 236  7.0  8.6  0.70 12.50  4.34 999 1023.5   6.6   8.2  -1.5 99.0
1999 11 18 23 240  7.4  8.8  0.69 12.50  4.20 999 1023.9   6.7   8.2  -0.9 99.0
1999 11 19 00 243  6.8  8.1  0.74 12.50  4.04 999 1024.5   6.7   8.2  -0.7 99.0
1999 11 19 01 250  6.7  7.9  0.74 12.50  4.34 999 1025.5   7.0   8.2   0.2 99.0
1999 11 19 02 226  5.0  6.0  0.76 12.50  4.82 999 1026.5   6.7   8.2  -0.2 99.0
1999 11 19 03 241  4.7  5.3  0.67 12.50  4.91 999 1026.7   6.7   8.2  -1.6 99.0
1999 11 19 04 258  3.6  4.6  0.59 12.50  4.96 999 1026.8   6.7   8.1  -0.5 99.0
1999 11 19 05 255  2.4  2.9  0.54 12.50  4.88 999 1027.2   6.7   7.9  -0.6 99.0
1999 11 19 06 205  3.6  4.1  0.50 12.50  4.86 999 1027.3   6.6   7.9  -0.6 99.0
1999 11 19 07 211  4.5  5.5  0.44 14.29  4.73 999 1027.4   7.0   7.9   0.6 99.0
1999 11 19 08 206  3.1  3.6  0.41 12.50  5.14 999 1028.1   7.1   7.9   1.1 99.0
1999 11 19 09 194  3.1  3.7  0.43 12.50  5.70 999 1028.1   7.0   7.8   1.5 99.0
1999 11 19 10 197  3.0  3.6  0.43 12.50  5.65 999 1027.9   7.1   7.8   2.1 99.0
1999 11 19 11 187  2.3  2.7  0.42 12.50  5.42 999 1028.3   7.4   7.8   3.0 99.0
1999 11 19 12 209  2.4  2.9  0.39 12.50  5.21 999 1028.9   7.5   7.8   3.5 99.0
1999 11 19 13 303  0.2  0.8  0.46 12.50  5.25 999 1029.1   7.0   7.8   3.8 99.0
1999 11 19 14  25  0.7  1.2  0.45 12.50  5.05 999 1029.4   6.7   7.8   3.8 99.0
1999 11 19 15 158  3.2  3.9  0.49 11.11  5.38 999 1029.4   8.1   7.8   4.8 99.0
1999 11 19 16 169  4.8  5.6  0.54 11.11  4.73 999 1029.0   8.6   7.5   4.1 99.0
1999 11 19 17 169  6.4  7.7  0.65 11.11  4.05 999 1028.3   8.7   7.5   4.1 99.0
1999 11 19 18 164  6.0  7.0  0.77  3.70  3.94 999 1027.5   8.7   7.5   4.9 99.0
1999 11 19 19 165  7.1  8.3  0.85  3.85  3.90 999 1027.3   9.0   7.7   6.0 99.0
1999 11 19 20 166  7.2  8.3  1.02  4.35  4.05 999 1027.2   9.0   7.8   6.3 99.0
1999 11 19 21 170  6.8  8.3  0.96  4.76  4.05 999 1026.8   9.0   7.8   6.9 99.0
1999 11 19 22 160  5.8  6.7  0.91  4.76  4.19 999 1026.8   9.1   7.8   7.1 99.0
1999 11 19 23 161  7.5  8.8  1.11  4.55  4.12 999 1026.6   9.4   7.5   7.4 99.0
1999 11 20 00 172  8.2  9.6  1.10  4.76  4.24 999 1025.9   9.4   7.5   7.5 99.0
1999 11 20 01 176  8.4  9.8  1.23  5.00  4.30 999 1025.8   9.5   7.5   7.6 99.0
1999 11 20 02 176  7.8  8.8  1.29  5.00  4.51 999 1025.7   9.4   7.5   7.6 99.0
1999 11 20 03 183  9.2 10.6  1.30  5.56  4.43 999 1025.4   9.5   7.6   7.7 99.0
1999 11 20 04 188  7.8  9.7  1.23  5.56  4.52 999 1025.1   9.4   7.8   7.9 99.0
1999 11 20 05 188  7.9  9.2  1.30  5.56  4.49 999 1024.4   9.3   7.8   7.9 99.0
1999 11 20 06 197  7.9  9.0  1.22  5.26  4.39 999 1024.1   9.1   7.8   7.7 99.0
1999 11 20 07 207  6.3  7.4  1.03  5.56  4.44 999 1024.1   8.9   7.8   7.7 99.0
1999 11 20 08 206  5.7  6.5  1.06  5.26  4.51 999 1023.7   8.3   7.8   7.3 99.0
1999 11 20 09 194  5.5  6.4  0.98  5.26  4.47 999 1023.5   8.6   7.8   7.6 99.0
1999 11 20 10 192  5.4  6.2  0.78  4.76  4.35 999 1022.8   8.7   7.9   7.8 99.0
1999 11 20 11 211  4.3  5.4  0.73  5.26  4.31 999 1022.7   8.6   7.9   7.8 99.0
1999 11 20 12 199  3.5  4.0  0.81  4.76  4.32 999 1022.8   8.3   7.5   7.5 99.0
1999 11 20 13 200  4.2  4.7  0.78  5.00  4.45 999 1022.8   8.5   7.5   7.6 99.0
1999 11 20 14 192  6.0  6.8  0.80  4.55  4.18 999 1022.6   9.3   7.8   7.8 99.0
1999 11 20 15 197  5.6  6.4  0.87  4.55  4.31 999 1022.3   9.5   7.8   8.3 99.0
1999 11 20 16 202  5.1  5.9  0.84 11.11  4.43 999 1022.0   9.4   7.8   8.3 99.0
1999 11 20 17 191  6.2  8.0  1.02  5.00  4.56 999 1021.1  10.2   7.9   8.5 99.0
1999 11 20 18 175  7.3  8.5  0.99  5.00  4.24 999 1019.7  10.2   7.9   8.5 99.0
1999 11 20 19 172  6.6  7.2  1.05  5.00  4.49 999 1019.5  10.6   8.0   8.7 99.0
1999 11 20 20 168  8.2  9.5  1.22  5.00  4.40 999 1018.9  10.9   8.2   9.3 99.0
1999 11 20 21 168  8.0  9.2  1.19  5.00  4.32 999 1018.9  10.6   7.9   9.0 99.0
1999 11 20 22 168  9.1 10.9  1.15  4.76  4.29 999 1018.1  10.9   7.8   9.1 99.0
1999 11 20 23 180  9.4 11.0  1.30  4.76  4.28 999 1018.1  10.9   7.5   8.9 99.0
1999 11 21 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 21 01 169  7.6  8.6  1.35  5.26  4.42 999 1017.5  10.3   7.5   9.1 99.0
1999 11 21 02 170  9.1 10.6  1.37  5.56  4.48 999 1016.9  10.5   7.6   9.6 99.0
1999 11 21 03 209  6.4  7.6  1.36  5.56  4.47 999 1017.4  10.2   7.8   9.4 99.0
1999 11 21 04 186  7.0  8.9  1.43  5.56  4.86 999 1016.4  10.2   7.8   9.6 99.0
1999 11 21 05 194  7.4  9.0  1.22  5.56  4.77 999 1015.6  10.4   7.8   9.9 99.0
1999 11 21 06 213  6.3  7.3  1.36  5.56  4.73 999 1015.8   9.8   7.8   9.3 99.0
1999 11 21 07 218  5.6  6.5  1.32  5.56  4.82 999 1016.5   9.3   7.8   8.8 99.0
1999 11 21 08 232  7.4  8.6  1.41  6.25  5.07 999 1016.9  10.1   7.8   6.6 99.0
1999 11 21 09 248  7.5  9.5  1.22  6.25  5.12 999 1017.4   9.7   7.8   6.1 99.0
1999 11 21 10 244  7.5  8.8  1.10  5.88  4.78 999 1018.0   9.1   7.8   5.5 99.0
1999 11 21 11 237  5.5  6.2  1.04  6.25  4.98 999 1019.0   8.3   7.5   5.5 99.0
1999 11 21 12 264  5.1  5.8  0.99  5.56  4.92 999 1019.7   8.2   7.5   5.5 99.0
1999 11 21 13 272  4.4  5.2  0.85  5.88  4.88 999 1020.5   7.8   7.5   5.2 99.0
1999 11 21 14 242  2.9  3.4  0.86  5.88  4.96 999 1021.2   7.9   7.5   5.2 99.0
1999 11 21 15 236  2.3  2.7  0.90  5.56  5.13 999 1021.9   8.2   7.8   5.4 99.0
1999 11 21 16 215  2.9  3.3  0.79  6.67  5.24 999 1021.9   8.6   7.8   5.9 99.0
1999 11 21 17 185  2.8  3.3  0.83  6.25  5.56 999 1021.2   8.7   7.9   6.3 99.0
1999 11 21 18 178  3.6  4.4  0.82  5.88  5.57 999 1021.2   9.0   7.9   6.7 99.0
1999 11 21 19 191  3.8  4.3  0.79 12.50  5.77 999 1021.2   9.4   7.9   6.4 99.0
1999 11 21 20 173  3.3  3.7  0.83 10.00  6.25 999 1021.5   9.8   7.9   5.7 99.0
1999 11 21 21 178  3.5  4.0  0.88 12.50  6.57 999 1022.1   9.5   7.8   6.4 99.0
